vector_id,video_name,frame_path,frame_pos
1290,video_418,c:\Crawl\video_retrieval_project\data\masks\video_418_frame000951.jpg,951
1291,video_419,c:\Crawl\video_retrieval_project\data\masks\video_419_frame000016.jpg,16
1292,video_419,c:\Crawl\video_retrieval_project\data\masks\video_419_frame000378.jpg,378
1293,video_419,c:\Crawl\video_retrieval_project\data\masks\video_419_frame000722.jpg,722
1294,video_419,c:\Crawl\video_retrieval_project\data\masks\video_419_frame001066.jpg,1066
1295,video_420,c:\Crawl\video_retrieval_project\data\masks\video_420_frame000375.jpg,375
1296,video_420,c:\Crawl\video_retrieval_project\data\masks\video_420_frame000750.jpg,750
1297,video_420,c:\Crawl\video_retrieval_project\data\masks\video_420_frame001125.jpg,1125
1298,video_421,c:\Crawl\video_retrieval_project\data\masks\video_421_frame000153.jpg,153
1299,video_421,c:\Crawl\video_retrieval_project\data\masks\video_421_frame000306.jpg,306
1300,video_421,c:\Crawl\video_retrieval_project\data\masks\video_421_frame000459.jpg,459
1301,video_422,c:\Crawl\video_retrieval_project\data\masks\video_422_frame000470.jpg,470
1302,video_422,c:\Crawl\video_retrieval_project\data\masks\video_422_frame000940.jpg,940
1303,video_422,c:\Crawl\video_retrieval_project\data\masks\video_422_frame001410.jpg,1410
1304,video_423,c:\Crawl\video_retrieval_project\data\masks\video_423_frame000387.jpg,387
1305,video_423,c:\Crawl\video_retrieval_project\data\masks\video_423_frame000774.jpg,774
1306,video_423,c:\Crawl\video_retrieval_project\data\masks\video_423_frame001161.jpg,1161
1307,video_424,c:\Crawl\video_retrieval_project\data\masks\video_424_frame000167.jpg,167
1308,video_424,c:\Crawl\video_retrieval_project\data\masks\video_424_frame000334.jpg,334
1309,video_424,c:\Crawl\video_retrieval_project\data\masks\video_424_frame000501.jpg,501
1310,video_425,c:\Crawl\video_retrieval_project\data\masks\video_425_frame000122.jpg,122
1311,video_425,c:\Crawl\video_retrieval_project\data\masks\video_425_frame000244.jpg,244
1312,video_425,c:\Crawl\video_retrieval_project\data\masks\video_425_frame000366.jpg,366
1313,video_426,c:\Crawl\video_retrieval_project\data\masks\video_426_frame000164.jpg,164
1314,video_426,c:\Crawl\video_retrieval_project\data\masks\video_426_frame000328.jpg,328
1315,video_426,c:\Crawl\video_retrieval_project\data\masks\video_426_frame000492.jpg,492
1316,video_427,c:\Crawl\video_retrieval_project\data\masks\video_427_frame000152.jpg,152
1317,video_427,c:\Crawl\video_retrieval_project\data\masks\video_427_frame000304.jpg,304
1318,video_427,c:\Crawl\video_retrieval_project\data\masks\video_427_frame000456.jpg,456
1319,video_428,c:\Crawl\video_retrieval_project\data\masks\video_428_frame000219.jpg,219
1320,video_428,c:\Crawl\video_retrieval_project\data\masks\video_428_frame000438.jpg,438
1321,video_428,c:\Crawl\video_retrieval_project\data\masks\video_428_frame000657.jpg,657
1322,video_429,c:\Crawl\video_retrieval_project\data\masks\video_429_frame000239.jpg,239
1323,video_429,c:\Crawl\video_retrieval_project\data\masks\video_429_frame000478.jpg,478
1324,video_429,c:\Crawl\video_retrieval_project\data\masks\video_429_frame000717.jpg,717
1325,video_430,c:\Crawl\video_retrieval_project\data\masks\video_430_frame000067.jpg,67
1326,video_430,c:\Crawl\video_retrieval_project\data\masks\video_430_frame000134.jpg,134
1327,video_430,c:\Crawl\video_retrieval_project\data\masks\video_430_frame000201.jpg,201
1328,video_431,c:\Crawl\video_retrieval_project\data\masks\video_431_frame000211.jpg,211
1329,video_431,c:\Crawl\video_retrieval_project\data\masks\video_431_frame000422.jpg,422
1330,video_431,c:\Crawl\video_retrieval_project\data\masks\video_431_frame000633.jpg,633
1331,video_432,c:\Crawl\video_retrieval_project\data\masks\video_432_frame000140.jpg,140
1332,video_432,c:\Crawl\video_retrieval_project\data\masks\video_432_frame000280.jpg,280
1333,video_432,c:\Crawl\video_retrieval_project\data\masks\video_432_frame000420.jpg,420
1334,video_433,c:\Crawl\video_retrieval_project\data\masks\video_433_frame000135.jpg,135
1335,video_433,c:\Crawl\video_retrieval_project\data\masks\video_433_frame000270.jpg,270
1336,video_433,c:\Crawl\video_retrieval_project\data\masks\video_433_frame000405.jpg,405
1337,video_434,c:\Crawl\video_retrieval_project\data\masks\video_434_frame000193.jpg,193
1338,video_434,c:\Crawl\video_retrieval_project\data\masks\video_434_frame000386.jpg,386
1339,video_434,c:\Crawl\video_retrieval_project\data\masks\video_434_frame000579.jpg,579
1340,video_434,c:\Crawl\video_retrieval_project\data\masks\video_434_frame001097.jpg,1097
1341,video_434,c:\Crawl\video_retrieval_project\data\masks\video_434_frame001421.jpg,1421
1342,video_434,c:\Crawl\video_retrieval_project\data\masks\video_434_frame001745.jpg,1745
1343,video_435,c:\Crawl\video_retrieval_project\data\masks\video_435_frame000111.jpg,111
1344,video_435,c:\Crawl\video_retrieval_project\data\masks\video_435_frame000222.jpg,222
1345,video_435,c:\Crawl\video_retrieval_project\data\masks\video_435_frame000333.jpg,333
1346,video_436,c:\Crawl\video_retrieval_project\data\masks\video_436_frame000104.jpg,104
1347,video_436,c:\Crawl\video_retrieval_project\data\masks\video_436_frame000208.jpg,208
1348,video_436,c:\Crawl\video_retrieval_project\data\masks\video_436_frame000312.jpg,312
1349,video_437,c:\Crawl\video_retrieval_project\data\masks\video_437_frame000158.jpg,158
1350,video_437,c:\Crawl\video_retrieval_project\data\masks\video_437_frame000316.jpg,316
1351,video_437,c:\Crawl\video_retrieval_project\data\masks\video_437_frame000474.jpg,474
1352,video_438,c:\Crawl\video_retrieval_project\data\masks\video_438_frame000142.jpg,142
1353,video_438,c:\Crawl\video_retrieval_project\data\masks\video_438_frame000284.jpg,284
1354,video_438,c:\Crawl\video_retrieval_project\data\masks\video_438_frame000426.jpg,426
1355,video_439,c:\Crawl\video_retrieval_project\data\masks\video_439_frame000184.jpg,184
1356,video_439,c:\Crawl\video_retrieval_project\data\masks\video_439_frame000368.jpg,368
1357,video_439,c:\Crawl\video_retrieval_project\data\masks\video_439_frame000552.jpg,552
1358,video_440,c:\Crawl\video_retrieval_project\data\masks\video_440_frame000091.jpg,91
1359,video_440,c:\Crawl\video_retrieval_project\data\masks\video_440_frame000182.jpg,182
1360,video_440,c:\Crawl\video_retrieval_project\data\masks\video_440_frame000273.jpg,273
1361,video_441,c:\Crawl\video_retrieval_project\data\masks\video_441_frame000182.jpg,182
1362,video_441,c:\Crawl\video_retrieval_project\data\masks\video_441_frame000364.jpg,364
1363,video_441,c:\Crawl\video_retrieval_project\data\masks\video_441_frame000546.jpg,546
1364,video_442,c:\Crawl\video_retrieval_project\data\masks\video_442_frame000082.jpg,82
1365,video_442,c:\Crawl\video_retrieval_project\data\masks\video_442_frame000164.jpg,164
1366,video_442,c:\Crawl\video_retrieval_project\data\masks\video_442_frame000246.jpg,246
1367,video_443,c:\Crawl\video_retrieval_project\data\masks\video_443_frame000097.jpg,97
1368,video_443,c:\Crawl\video_retrieval_project\data\masks\video_443_frame000194.jpg,194
1369,video_443,c:\Crawl\video_retrieval_project\data\masks\video_443_frame000291.jpg,291
1370,video_444,c:\Crawl\video_retrieval_project\data\masks\video_444_frame000077.jpg,77
1371,video_444,c:\Crawl\video_retrieval_project\data\masks\video_444_frame000154.jpg,154
1372,video_444,c:\Crawl\video_retrieval_project\data\masks\video_444_frame000231.jpg,231
1373,video_445,c:\Crawl\video_retrieval_project\data\masks\video_445_frame000240.jpg,240
1374,video_445,c:\Crawl\video_retrieval_project\data\masks\video_445_frame000480.jpg,480
1375,video_445,c:\Crawl\video_retrieval_project\data\masks\video_445_frame000720.jpg,720
1376,video_446,c:\Crawl\video_retrieval_project\data\masks\video_446_frame000110.jpg,110
1377,video_446,c:\Crawl\video_retrieval_project\data\masks\video_446_frame000220.jpg,220
1378,video_446,c:\Crawl\video_retrieval_project\data\masks\video_446_frame000330.jpg,330
1379,video_447,c:\Crawl\video_retrieval_project\data\masks\video_447_frame000127.jpg,127
1380,video_447,c:\Crawl\video_retrieval_project\data\masks\video_447_frame000254.jpg,254
1381,video_447,c:\Crawl\video_retrieval_project\data\masks\video_447_frame000381.jpg,381
1382,video_448,c:\Crawl\video_retrieval_project\data\masks\video_448_frame000256.jpg,256
1383,video_448,c:\Crawl\video_retrieval_project\data\masks\video_448_frame000512.jpg,512
1384,video_448,c:\Crawl\video_retrieval_project\data\masks\video_448_frame000768.jpg,768
1385,video_449,c:\Crawl\video_retrieval_project\data\masks\video_449_frame000120.jpg,120
1386,video_449,c:\Crawl\video_retrieval_project\data\masks\video_449_frame000240.jpg,240
1387,video_449,c:\Crawl\video_retrieval_project\data\masks\video_449_frame000360.jpg,360
1388,video_450,c:\Crawl\video_retrieval_project\data\masks\video_450_frame000750.jpg,750
1389,video_450,c:\Crawl\video_retrieval_project\data\masks\video_450_frame001500.jpg,1500
1390,video_450,c:\Crawl\video_retrieval_project\data\masks\video_450_frame002250.jpg,2250
1391,video_451,c:\Crawl\video_retrieval_project\data\masks\video_451_frame000124.jpg,124
1392,video_451,c:\Crawl\video_retrieval_project\data\masks\video_451_frame000248.jpg,248
1393,video_451,c:\Crawl\video_retrieval_project\data\masks\video_451_frame000372.jpg,372
1394,video_452,c:\Crawl\video_retrieval_project\data\masks\video_452_frame000180.jpg,180
1395,video_452,c:\Crawl\video_retrieval_project\data\masks\video_452_frame000360.jpg,360
1396,video_452,c:\Crawl\video_retrieval_project\data\masks\video_452_frame000540.jpg,540
1397,video_453,c:\Crawl\video_retrieval_project\data\masks\video_453_frame000120.jpg,120
1398,video_453,c:\Crawl\video_retrieval_project\data\masks\video_453_frame000240.jpg,240
1399,video_453,c:\Crawl\video_retrieval_project\data\masks\video_453_frame000360.jpg,360
1400,video_454,c:\Crawl\video_retrieval_project\data\masks\video_454_frame000138.jpg,138
1401,video_454,c:\Crawl\video_retrieval_project\data\masks\video_454_frame000276.jpg,276
1402,video_454,c:\Crawl\video_retrieval_project\data\masks\video_454_frame000414.jpg,414
1403,video_455,c:\Crawl\video_retrieval_project\data\masks\video_455_frame000096.jpg,96
1404,video_455,c:\Crawl\video_retrieval_project\data\masks\video_455_frame000192.jpg,192
1405,video_455,c:\Crawl\video_retrieval_project\data\masks\video_455_frame000288.jpg,288
1406,video_456,c:\Crawl\video_retrieval_project\data\masks\video_456_frame000120.jpg,120
1407,video_456,c:\Crawl\video_retrieval_project\data\masks\video_456_frame000240.jpg,240
1408,video_456,c:\Crawl\video_retrieval_project\data\masks\video_456_frame000360.jpg,360
1409,video_457,c:\Crawl\video_retrieval_project\data\masks\video_457_frame000271.jpg,271
1410,video_457,c:\Crawl\video_retrieval_project\data\masks\video_457_frame000542.jpg,542
1411,video_457,c:\Crawl\video_retrieval_project\data\masks\video_457_frame000813.jpg,813
1412,video_458,c:\Crawl\video_retrieval_project\data\masks\video_458_frame000079.jpg,79
1413,video_458,c:\Crawl\video_retrieval_project\data\masks\video_458_frame000158.jpg,158
1414,video_458,c:\Crawl\video_retrieval_project\data\masks\video_458_frame000237.jpg,237
1415,video_459,c:\Crawl\video_retrieval_project\data\masks\video_459_frame000100.jpg,100
1416,video_459,c:\Crawl\video_retrieval_project\data\masks\video_459_frame000200.jpg,200
1417,video_459,c:\Crawl\video_retrieval_project\data\masks\video_459_frame000300.jpg,300
1418,video_460,c:\Crawl\video_retrieval_project\data\masks\video_460_frame000139.jpg,139
1419,video_460,c:\Crawl\video_retrieval_project\data\masks\video_460_frame000278.jpg,278
1420,video_460,c:\Crawl\video_retrieval_project\data\masks\video_460_frame000417.jpg,417
1421,video_461,c:\Crawl\video_retrieval_project\data\masks\video_461_frame000179.jpg,179
1422,video_461,c:\Crawl\video_retrieval_project\data\masks\video_461_frame000358.jpg,358
1423,video_461,c:\Crawl\video_retrieval_project\data\masks\video_461_frame000537.jpg,537
1424,video_462,c:\Crawl\video_retrieval_project\data\masks\video_462_frame000125.jpg,125
1425,video_462,c:\Crawl\video_retrieval_project\data\masks\video_462_frame000250.jpg,250
1426,video_462,c:\Crawl\video_retrieval_project\data\masks\video_462_frame000375.jpg,375
1427,video_463,c:\Crawl\video_retrieval_project\data\masks\video_463_frame000123.jpg,123
1428,video_463,c:\Crawl\video_retrieval_project\data\masks\video_463_frame000246.jpg,246
1429,video_463,c:\Crawl\video_retrieval_project\data\masks\video_463_frame000369.jpg,369
1430,video_464,c:\Crawl\video_retrieval_project\data\masks\video_464_frame000255.jpg,255
1431,video_464,c:\Crawl\video_retrieval_project\data\masks\video_464_frame000510.jpg,510
1432,video_464,c:\Crawl\video_retrieval_project\data\masks\video_464_frame000765.jpg,765
1433,video_465,c:\Crawl\video_retrieval_project\data\masks\video_465_frame000369.jpg,369
1434,video_465,c:\Crawl\video_retrieval_project\data\masks\video_465_frame000738.jpg,738
1435,video_465,c:\Crawl\video_retrieval_project\data\masks\video_465_frame001107.jpg,1107
1436,video_466,c:\Crawl\video_retrieval_project\data\masks\video_466_frame000441.jpg,441
1437,video_466,c:\Crawl\video_retrieval_project\data\masks\video_466_frame000882.jpg,882
1438,video_466,c:\Crawl\video_retrieval_project\data\masks\video_466_frame001323.jpg,1323
1439,video_467,c:\Crawl\video_retrieval_project\data\masks\video_467_frame000383.jpg,383
1440,video_467,c:\Crawl\video_retrieval_project\data\masks\video_467_frame000766.jpg,766
1441,video_467,c:\Crawl\video_retrieval_project\data\masks\video_467_frame001149.jpg,1149
1442,video_468,c:\Crawl\video_retrieval_project\data\masks\video_468_frame000442.jpg,442
1443,video_468,c:\Crawl\video_retrieval_project\data\masks\video_468_frame000884.jpg,884
1444,video_468,c:\Crawl\video_retrieval_project\data\masks\video_468_frame001326.jpg,1326
1445,video_469,c:\Crawl\video_retrieval_project\data\masks\video_469_frame000170.jpg,170
1446,video_469,c:\Crawl\video_retrieval_project\data\masks\video_469_frame000340.jpg,340
1447,video_469,c:\Crawl\video_retrieval_project\data\masks\video_469_frame000510.jpg,510
1448,video_470,c:\Crawl\video_retrieval_project\data\masks\video_470_frame000108.jpg,108
1449,video_470,c:\Crawl\video_retrieval_project\data\masks\video_470_frame000216.jpg,216
1450,video_470,c:\Crawl\video_retrieval_project\data\masks\video_470_frame000324.jpg,324
1451,video_471,c:\Crawl\video_retrieval_project\data\masks\video_471_frame000075.jpg,75
1452,video_471,c:\Crawl\video_retrieval_project\data\masks\video_471_frame000150.jpg,150
1453,video_471,c:\Crawl\video_retrieval_project\data\masks\video_471_frame000225.jpg,225
1454,video_472,c:\Crawl\video_retrieval_project\data\masks\video_472_frame000074.jpg,74
1455,video_472,c:\Crawl\video_retrieval_project\data\masks\video_472_frame000148.jpg,148
1456,video_472,c:\Crawl\video_retrieval_project\data\masks\video_472_frame000222.jpg,222
1457,video_472,c:\Crawl\video_retrieval_project\data\masks\video_472_frame000404.jpg,404
1458,video_472,c:\Crawl\video_retrieval_project\data\masks\video_472_frame000509.jpg,509
1459,video_472,c:\Crawl\video_retrieval_project\data\masks\video_472_frame000614.jpg,614
1460,video_473,c:\Crawl\video_retrieval_project\data\masks\video_473_frame000091.jpg,91
1461,video_473,c:\Crawl\video_retrieval_project\data\masks\video_473_frame000182.jpg,182
1462,video_473,c:\Crawl\video_retrieval_project\data\masks\video_473_frame000273.jpg,273
1463,video_474,c:\Crawl\video_retrieval_project\data\masks\video_474_frame000124.jpg,124
1464,video_474,c:\Crawl\video_retrieval_project\data\masks\video_474_frame000248.jpg,248
1465,video_474,c:\Crawl\video_retrieval_project\data\masks\video_474_frame000372.jpg,372
1466,video_475,c:\Crawl\video_retrieval_project\data\masks\video_475_frame000164.jpg,164
1467,video_475,c:\Crawl\video_retrieval_project\data\masks\video_475_frame000328.jpg,328
1468,video_475,c:\Crawl\video_retrieval_project\data\masks\video_475_frame000492.jpg,492
1469,video_476,c:\Crawl\video_retrieval_project\data\masks\video_476_frame000262.jpg,262
1470,video_476,c:\Crawl\video_retrieval_project\data\masks\video_476_frame000524.jpg,524
1471,video_476,c:\Crawl\video_retrieval_project\data\masks\video_476_frame000786.jpg,786
1472,video_477,c:\Crawl\video_retrieval_project\data\masks\video_477_frame000130.jpg,130
1473,video_477,c:\Crawl\video_retrieval_project\data\masks\video_477_frame000260.jpg,260
1474,video_477,c:\Crawl\video_retrieval_project\data\masks\video_477_frame000390.jpg,390
1475,video_478,c:\Crawl\video_retrieval_project\data\masks\video_478_frame000309.jpg,309
1476,video_478,c:\Crawl\video_retrieval_project\data\masks\video_478_frame000618.jpg,618
1477,video_478,c:\Crawl\video_retrieval_project\data\masks\video_478_frame000927.jpg,927
1478,video_479,c:\Crawl\video_retrieval_project\data\masks\video_479_frame000225.jpg,225
1479,video_479,c:\Crawl\video_retrieval_project\data\masks\video_479_frame000450.jpg,450
1480,video_479,c:\Crawl\video_retrieval_project\data\masks\video_479_frame000675.jpg,675
1481,video_480,c:\Crawl\video_retrieval_project\data\masks\video_480_frame000227.jpg,227
1482,video_480,c:\Crawl\video_retrieval_project\data\masks\video_480_frame000454.jpg,454
1483,video_480,c:\Crawl\video_retrieval_project\data\masks\video_480_frame000681.jpg,681
1484,video_481,c:\Crawl\video_retrieval_project\data\masks\video_481_frame000256.jpg,256
1485,video_481,c:\Crawl\video_retrieval_project\data\masks\video_481_frame000512.jpg,512
1486,video_481,c:\Crawl\video_retrieval_project\data\masks\video_481_frame000768.jpg,768
1487,video_482,c:\Crawl\video_retrieval_project\data\masks\video_482_frame000237.jpg,237
1488,video_482,c:\Crawl\video_retrieval_project\data\masks\video_482_frame000474.jpg,474
1489,video_482,c:\Crawl\video_retrieval_project\data\masks\video_482_frame000711.jpg,711
1490,video_483,c:\Crawl\video_retrieval_project\data\masks\video_483_frame000138.jpg,138
1491,video_483,c:\Crawl\video_retrieval_project\data\masks\video_483_frame000276.jpg,276
1492,video_483,c:\Crawl\video_retrieval_project\data\masks\video_483_frame000414.jpg,414
1493,video_484,c:\Crawl\video_retrieval_project\data\masks\video_484_frame000181.jpg,181
1494,video_484,c:\Crawl\video_retrieval_project\data\masks\video_484_frame000362.jpg,362
1495,video_484,c:\Crawl\video_retrieval_project\data\masks\video_484_frame000543.jpg,543
1496,video_485,c:\Crawl\video_retrieval_project\data\masks\video_485_frame000359.jpg,359
1497,video_485,c:\Crawl\video_retrieval_project\data\masks\video_485_frame000718.jpg,718
1498,video_485,c:\Crawl\video_retrieval_project\data\masks\video_485_frame001077.jpg,1077
1499,video_486,c:\Crawl\video_retrieval_project\data\masks\video_486_frame000117.jpg,117
1500,video_486,c:\Crawl\video_retrieval_project\data\masks\video_486_frame000234.jpg,234
1501,video_486,c:\Crawl\video_retrieval_project\data\masks\video_486_frame000351.jpg,351
1502,video_487,c:\Crawl\video_retrieval_project\data\masks\video_487_frame000130.jpg,130
1503,video_487,c:\Crawl\video_retrieval_project\data\masks\video_487_frame000260.jpg,260
1504,video_487,c:\Crawl\video_retrieval_project\data\masks\video_487_frame000390.jpg,390
1505,video_488,c:\Crawl\video_retrieval_project\data\masks\video_488_frame000104.jpg,104
1506,video_488,c:\Crawl\video_retrieval_project\data\masks\video_488_frame000208.jpg,208
1507,video_488,c:\Crawl\video_retrieval_project\data\masks\video_488_frame000312.jpg,312
1508,video_489,c:\Crawl\video_retrieval_project\data\masks\video_489_frame000114.jpg,114
1509,video_489,c:\Crawl\video_retrieval_project\data\masks\video_489_frame000228.jpg,228
1510,video_489,c:\Crawl\video_retrieval_project\data\masks\video_489_frame000342.jpg,342
1511,video_490,c:\Crawl\video_retrieval_project\data\masks\video_490_frame000117.jpg,117
1512,video_490,c:\Crawl\video_retrieval_project\data\masks\video_490_frame000234.jpg,234
1513,video_490,c:\Crawl\video_retrieval_project\data\masks\video_490_frame000351.jpg,351
1514,video_491,c:\Crawl\video_retrieval_project\data\masks\video_491_frame000087.jpg,87
1515,video_491,c:\Crawl\video_retrieval_project\data\masks\video_491_frame000174.jpg,174
1516,video_491,c:\Crawl\video_retrieval_project\data\masks\video_491_frame000261.jpg,261
1517,video_492,c:\Crawl\video_retrieval_project\data\masks\video_492_frame000105.jpg,105
1518,video_492,c:\Crawl\video_retrieval_project\data\masks\video_492_frame000210.jpg,210
1519,video_492,c:\Crawl\video_retrieval_project\data\masks\video_492_frame000315.jpg,315
1520,video_493,c:\Crawl\video_retrieval_project\data\masks\video_493_frame000237.jpg,237
1521,video_493,c:\Crawl\video_retrieval_project\data\masks\video_493_frame000474.jpg,474
1522,video_493,c:\Crawl\video_retrieval_project\data\masks\video_493_frame000711.jpg,711
1523,video_494,c:\Crawl\video_retrieval_project\data\masks\video_494_frame000120.jpg,120
1524,video_494,c:\Crawl\video_retrieval_project\data\masks\video_494_frame000240.jpg,240
1525,video_494,c:\Crawl\video_retrieval_project\data\masks\video_494_frame000360.jpg,360
1526,video_495,c:\Crawl\video_retrieval_project\data\masks\video_495_frame000369.jpg,369
1527,video_495,c:\Crawl\video_retrieval_project\data\masks\video_495_frame000738.jpg,738
1528,video_495,c:\Crawl\video_retrieval_project\data\masks\video_495_frame001107.jpg,1107
1529,video_496,c:\Crawl\video_retrieval_project\data\masks\video_496_frame000223.jpg,223
1530,video_496,c:\Crawl\video_retrieval_project\data\masks\video_496_frame000446.jpg,446
1531,video_496,c:\Crawl\video_retrieval_project\data\masks\video_496_frame000669.jpg,669
1532,video_497,c:\Crawl\video_retrieval_project\data\masks\video_497_frame000194.jpg,194
1533,video_497,c:\Crawl\video_retrieval_project\data\masks\video_497_frame000388.jpg,388
1534,video_497,c:\Crawl\video_retrieval_project\data\masks\video_497_frame000582.jpg,582
1535,video_498,c:\Crawl\video_retrieval_project\data\masks\video_498_frame000039.jpg,39
1536,video_498,c:\Crawl\video_retrieval_project\data\masks\video_498_frame000078.jpg,78
1537,video_498,c:\Crawl\video_retrieval_project\data\masks\video_498_frame000117.jpg,117
1538,video_499,c:\Crawl\video_retrieval_project\data\masks\video_499_frame000154.jpg,154
1539,video_499,c:\Crawl\video_retrieval_project\data\masks\video_499_frame000308.jpg,308
1540,video_499,c:\Crawl\video_retrieval_project\data\masks\video_499_frame000462.jpg,462
1541,video_500,c:\Crawl\video_retrieval_project\data\masks\video_500_frame000165.jpg,165
1542,video_500,c:\Crawl\video_retrieval_project\data\masks\video_500_frame000330.jpg,330
1543,video_500,c:\Crawl\video_retrieval_project\data\masks\video_500_frame000495.jpg,495
